,GSM21203,GSM21204,GSM21205,GSM21206,GSM21207,GSM21208,GSM21209,GSM21210,GSM21211,GSM21212,GSM21213,GSM21214,GSM21215,GSM21216,GSM21217,GSM21218,GSM21219,GSM21220,GSM21221,GSM21222,GSM21223,GSM21224,GSM21225,GSM21226,GSM21227,GSM21228,GSM21229,GSM21230,GSM21231,GSM21232,GSM21233
C9orf116,5.98070856785872,5.73904098827854,6.58667460690076,5.60751164749206,6.61234077343068,5.6578691486166,6.04470206702078,5.9013026090913,6.23649642484735,6.40828585430532,6.2770845618427,5.68299714587196,6.01964118002696,5.72931608845822,7.16302862425158,5.36217165585588,5.34340782229781,5.62989516645398,6.24039257658436,6.54712133440451,5.85799171662222,5.84202363080651,5.4195782687428,5.99680180318729,5.24672760046309,5.92246270381069,6.57135509100903,6.34883131673526,6.37534511990636,6.13672006285455,6.25578862348046
EMX2,9.63626208880638,10.2671378035399,9.34385193344212,10.2274956135388,8.72587745912023,10.2184421488562,8.94865924556015,9.76371033438796,10.9710405347299,9.90448409790142,10.0328722494632,9.92555443987355,8.68860001099912,9.53449743373817,9.17841587438304,9.75772334925742,9.94851324596068,9.37916172992979,9.55899461569918,9.94924309625241,10.6801836815925,10.9789963960889,9.64943582947457,10.3962836708847,9.36850646150769,10.327777170584,9.19844504145236,10.2051823262286,9.50819093055715,10.5709941287432,9.75588902600854
TMEM80,8.24293996269158,8.68430480975907,7.95367843007765,6.50031340812338,8.93260299194682,9.04690907997612,8.06675475183891,8.64291656392824,7.44645874082954,7.71455460037618,7.97930286403123,7.56307917922849,8.31662243528607,7.58145998414706,8.58359483417817,7.64702746574785,8.48724998023977,8.03156048423624,8.30443940948783,8.28451421586692,7.33306039546382,8.03185468627424,7.94761260798414,6.99900869910282,8.95046650311271,8.01400060720479,7.35863364366865,8.41284617654565,7.56556313328996,8.02843790817226,8.1758121287915
TRMT5,10.4983506079296,10.4157417682901,10.6299940338739,11.6937918427115,10.8300397760808,9.9133382378695,10.7450019739767,10.8489358555246,10.1111356702347,10.4658724604003,10.8116155239989,10.2546743458842,11.7535092706591,11.1995496614704,10.3669778357254,10.5858075822884,10.3999187425714,11.2687174288362,11.0736729792151,11.3964977523572,10.3145832442742,11.9165512852552,11.3335467261065,10.7701683201034,11.0757465380609,11.679304150357,11.9900684989417,10.4762399063239,10.9434671904896,11.0367231060055,9.8812669424939
MMP24-AS1,8.46882226496694,9.19800059491601,9.74571636988836,7.91284315444169,8.90887886413878,9.77677542144624,9.35031403490379,9.44611470894381,8.57786504392992,8.81437867180199,9.69597761904159,9.44704957726151,9.86792486652361,9.38171562672308,10.1486512382261,9.28042410253701,9.11773330482879,9.05588795703552,9.31851089701019,8.64682179388809,9.33034568309286,8.54227296345263,8.28378107083189,8.69667418308888,9.01354724486765,8.34100701023623,8.7177149514137,8.87504000568547,9.31590913353411,8.527874234976,9.18437622689764
LRCH4,8.0027066003655,8.0958814551942,7.9155674427308,6.54048092739559,8.29375219225666,6.97410020997226,7.59644512937902,7.49122373816975,7.77907296155561,7.29107669717995,8.13612788971505,7.5065102390682,6.6406088506277,6.24063169139948,6.74738690690202,5.98525999283096,7.35022019039706,6.5630568283703,6.34890102037726,7.36106979282983,7.36893143096144,6.43554731730889,6.7539058028018,6.97915142814322,6.95740321276767,6.38033322505556,6.80745499839319,7.90521472245603,6.94855386247615,7.09801508427413,6.81856362490516
WLS,9.01847839596593,9.58908931290962,9.96072599483906,10.63915979511,8.89208739652348,10.1961102846908,10.4312886542916,9.95739229305525,10.2018788633,10.919831664003,10.490650349248,9.90026304356897,9.13750352374993,10.1516508299734,9.6601742120694,9.72417275014144,9.92540608314137,9.53877093772462,9.39531991094028,10.4482195726541,10.598889950949,11.1399349968741,9.91916128397349,9.77412814429358,9.70165301373567,10.6730440123204,10.2754261580842,9.8171435584078,10.4647499390033,10.5074973509767,9.4722846750957
FAM110B,7.16992500144231,8.78299820892041,8.42248531567029,7.45285896471381,7.50541460934675,8.22062016744785,7.46270675067016,8.18784690943957,6.78659636189081,5.39574832817903,8.76155123244448,8.07146236255662,8.80767691626514,8.64385618977473,8.5618607083726,7.98641093525204,8.1853710292354,8.3819754785573,7.72655877910497,7.99887245399427,8.14465824283188,7.75488750216347,5.51727569320958,8.35093918154643,5.21723071622067,7.66177809777199,8.12153351734003,6.90448409790142,8.38973887867698,5.95884267524324,8.16591193893569
ZNF587B,8.43920755494128,8.22351908679073,8.78365308639007,7.48058827023386,8.20359271420771,8.27146302790437,8.61765111942733,7.7515440590891,7.99322146736894,8.86108690599539,8.319672120947,7.71904650392994,7.69139457853808,7.40173284952262,7.42122329922514,6.92005505480697,8.17492568250068,7.83920378809694,7.76022094646651,8.19869058566892,8.39274673242064,8.09908476089186,7.73809225962049,8.3527055668799,8.20261362014849,8.32463061526719,7.8814199080924,8.29232163280204,8.20945336562895,8.73572524507657,8.30970371103028
NXPH4,8.34385193344212,7.63226821549951,8.53799487797439,7.03011533090807,8.4487357980294,7.7515440590891,8.50977500432694,7.68299458368168,8.283088353024,8.10590850857116,7.94836723158468,7.99491908871511,7.8801957289431,7.03562390973072,7.25266543245025,7.49825086752783,7.94895120044142,8.18586654531133,7.1548181090521,7.55535603863583,8.19377174339668,7.57667329251657,7.86046625851717,8.19918154876397,7.53605290024021,8.09961081196091,7.08640164588003,8.13442632022093,7.68018368159249,8.54264498688628,7.93487029119203
NOL11,9.85424505422013,9.18710459141914,9.32530545508968,9.00842862207058,8.70977310785294,9.22617132209102,8.75855636218021,8.82304872916275,8.89147994597097,8.98669535024378,9.11165734626313,9.34739990950854,8.96837880137054,8.52356195605701,8.84830995744929,8.80445373565528,9.42856954721172,9.22881869049588,8.75522142070237,8.82781902461732,8.8648051942415,9.29760413268469,8.87835751033693,9.16213952754484,9.38392024862158,8.91139198784346,8.82527683005487,9.46780930617978,9.1423623789634,9.25620868852739,8.82464058085342
LOC100506123,8.45079885435249,9.2667865406949,8.79539033112264,7.67948009950545,6.38370429247405,8.51135734069712,8.37677657188298,8.75020450927987,8.2350568627071,7.99378756313484,8.1873520732005,9.37395265537019,8.81313985089045,8.33226037817218,9.08984768068916,8.91856512898944,8.57099412874323,8.66177809777199,8.61875255353673,8.63481105017172,8.74785730009594,9.15835722604901,8.41869594960205,8.28863540903768,9.07708273806463,7.93073733756289,8.32012359804061,7.42122329922514,8.23792694662626,9.09829532446128,9.19623326086959
TOPORS-AS1,7.19472962975952,7.20201993528719,7.09415842335503,6.62086647483463,6.33891927008942,8.46576928047762,6.81276824274883,7.75942829443331,6.27595023999981,6.90310260949967,7.73680975499828,6.49765745654815,9.06429624980047,8.59498175520037,8.46350584859234,7.53771366861023,7.08873546420641,6.899857344433,7.87790801086165,7.75518521920792,7.56167919751208,8.34314896744767,8.80314595966293,7.45934079243493,7.49142817766263,7.75491533139209,8.41834695972505,7.08733022841415,8.03852404800293,7.52015834711927,7.24259012588584
EMILIN2,4.39917109381982,5.17791779219584,5.80477637795583,3.54843662469604,7.39489136644259,7.4178525148859,6.42961596420174,6.72109918870718,5.37851162325373,5.38543103719352,5.74416109557041,5.58796498888268,6.10223819393074,5.93545974780529,6.98641093525204,6.19967234483636,7.02347715183043,7.0389189892923,5.79960542245267,5.78920757534734,6.79701297783614,6.26115467261557,5.93545974780529,5,7.09169983413681,5.76553474636298,6.26115467261557,5.62058641045188,6.25171909260596,3.75488750216347,5.69766263347052
NXPH3,9.45450493755737,9.36937923530375,9.61948637605555,7.84235034341381,9.66249036391378,8.94836723158468,9.43191541342427,8.86170728658586,8.86201737686988,8.70908381255034,8.89845023280787,8.93604896367662,9.0566377151132,8.0601554952546,8.53332973230583,8.4487357980294,8.24269776790801,8.28493974248679,8.81281907378165,8.32373033752135,8.39703281709685,8.54148386405427,8.74045539698897,8.96260685912106,8.77676200178623,8.99463629050958,8.77939105953591,8.762880292917,8.91886323727459,8.95826269732954,9.33472021685999
NPIPB15,8.52943055414615,8.24412594328373,9.02983934907253,9.04903169841002,11.0028853206699,8.92451562222992,9.11997860965488,7.76487159073609,9.08613622502731,9.27169645481871,8.84580364621588,7.95303237725324,7.38715571766298,6.00898878322726,8.54419169841571,8.49745269597724,7.762880292917,8.29874994724805,7.14771372235215,7.65749710044411,8.50024436658881,8.12101540096137,8.15228484230658,8.51884982870769,9.2336196767597,8.00562454919388,7.46188866443282,9.15583017155653,8.43671154213721,8.62021982550749,9.05419729438881
MRPL52,8.55113145277411,7.86789646399265,7.96231765494231,7.0703893278914,8.58871463558226,8.02070220379104,8.194264382992,7.86108690599539,8.24269776790801,8.21916852046216,8.12773644358883,8.05256805080415,7.35843142862635,7.05528243550119,7.7176764230664,7.25455625190949,7.82908844400489,7.05311133645956,6.55458885167764,7.32912359629157,7.33806779754262,7.14261765544658,7.03782146543497,7.31197531446116,7.56453060081634,7.72383156649532,7.24412594328373,7.97613447283165,7.63372181264101,7.94485844580754,8.01234519041983
C1orf174,9.30697305714083,9.54264498688628,8.38067750722289,8.70701394843505,8.83794324189103,9.74197251524153,8.73741636593706,8.69313843834293,8.74281466986289,9.16917340202917,9.10774017024573,9.34163000932991,9.21965256510381,8.5337190711399,9.39081383218837,9.01931272565139,9.06420384242763,8.41362792902417,8.61985314739117,8.65069276717138,8.88722061546838,8.80445373565528,9.13442632022093,8.87498134765377,9.25408377931942,8.92243574023315,8.81089291189221,9.07333825495173,8.4487357980294,8.86696977835483,9.07333825495173
LINC00623,9.69644597593365,9.53040633709907,7.32012359804061,9.53741255908016,9.88706826370301,9.31220227820596,9.64745842645492,9.07601387708528,9.43587857730987,9.35226417325832,9.14695045893206,9.12179250576921,8.58157721553652,7.92896244083598,9.42185444544339,9.43671154213721,9.13673483798046,9.25526467079968,8.40471582659663,9.17142702660754,9.00730764684644,9.83051520697684,9.0503928599799,9.43733595030142,9.44976769496266,7.96058121135347,8.9898202201176,9.6724253419715,8.67842408259294,8.62716906084185,6.82273014794452
GNG3,10.4495613746132,10.2454338632192,10.7240021684042,10.0241700556624,9.88187870760045,9.675604252639,10.8283745330422,11.127091548383,10.7177620912497,9.57440430902258,8.94397991434374,11.4528074977912,11.0014785680442,11.656603624822,11.0388504185068,11.5273792591827,10.2056710854578,10.9450779951078,11.4240087807617,10.4258453056394,10.4496645384762,9.94997257750418,10.5141222601707,10.3595299553229,10.196725060786,10.6086244594488,11.182332273969,9.68999797141945,10.521207816224,10.4052478526531,11.3064604836452
COL9A1,6.17791779219584,6.83162393682075,7.23074100262691,3.52356195605701,8.21626083716506,5.50462039240355,4.59693514238723,5.20945336562895,5.73606362787181,6.28909670241999,6.14974711950468,4.92599941855622,5.80992886572143,5.09169983413681,6.67525138605026,4.26303440583379,3.86789646399265,5.26303440583379,4.877744249949,5.20554891117303,4.877744249949,4.54843662469604,4.66106547980695,6.20163386116965,5.33985000288462,6.57893871309339,4.90689059560852,7.03782146543497,5.68929916053589,4.54225804976692,5.60880924267552
EEF2KMT,5.81506301719287,5.85299758761332,6.45285896471381,5.03121873061072,6.00674683244058,5.58195375084882,5.92599941855622,5.61470984411521,5.38543103719352,5.44294349584873,5.67807190511264,5.01792190799726,4.87282875953489,4.91647664443772,5.43962313755712,4.48542682717024,5.2667865406949,4.6667565918848,4.83289001416474,5.58195375084882,4.76022094646651,5.04001567884788,4.76553474636298,4.91169158187234,5.5298209465287,5.0703893278914,4.82273014794452,5.82527683005487,5.26303440583379,5.51096191927738,5.30742852519225
CSNK1E,5.33628338786443,5.77346892790519,7.15380533607904,5.37851162325373,6.97498811199193,5.58496250072116,5.41953889151378,6.35402893805439,5.75488750216347,6.36806987653208,5.37503943134692,5.56376827845203,5.2364926183813,5.61765111942733,5.18982455888002,5.30742852519225,6.12101540096137,5.00450139223494,5.76553474636298,6.08321336824898,5.86046625851717,4.76553474636298,5.10433665981474,6.6409679104499,5.75488750216347,5.54843662469604,5.57893871309339,5.98868468677217,5.31469652565629,5.59991284218713,5.16591193893569
ZSCAN31,7.91109233158713,7.51096191927738,5.59991284218713,8.02236781302845,8.23983716874035,7.60733031374961,8.80057638942654,7.35138098067433,7.99661471481536,5.66106547980695,7.64313466185726,7.74416109557041,7.35138098067433,6.37851162325373,8.31333656165215,8.06716542701711,7.34340782229781,7.97727992349992,6.54689445988764,8.37286506011259,7.69766263347052,7.90448409790142,7.90628934740607,8.32102612859297,7.47004872601133,7.01792190799726,6.47411151394241,7.74483383749955,6.24792751344359,7.67807190511264,7.78267065867701
MIR6834,8.27458112859015,7.85045282883316,7.24069475844538,7.73087016831437,8.3804497468093,7.51163287495753,8.33117104842998,7.80702476561718,8.63814509466592,8.29831829868741,7.50446332553686,7.34757933923768,6.72458464232092,7.53070563817082,6.32145004378315,7.60109157197652,8.3158791289238,8.12042211997294,7.88993507045013,7.74966026768535,7.75073387896434,7.4577758554805,7.32857547215161,8.36184580227658,8.42765178997708,7.97653222172887,7.66492128885268,8.28186753329184,7.03029730763803,7.43368184624191,8.11848039971653
LOC102725271,8.31741261376487,8.2460279805281,8.08746284125034,8.25077213159993,10.0733382549517,8.8369971089196,8.41447383643093,9.27612440527424,8.66711154207503,8.6646250548693,7.88386515450979,9.42500604148493,7.37155886261196,8.70563238736142,9.20774646687728,8.69383539248252,9.24769020855928,8.56605403817109,8.41531924814038,8.21577565302028,8.97699364608239,9.00618579994629,8.72996056101802,8.26209484537018,8.18636189125299,9.18214601963321,7.91587937883577,8.30606168942834,8.651410525913,8.45532722030456,8.80509894811724
SDHAP2,10.2485206049384,10.5347892114803,10.0792180872661,9.7901855632105,10.0838781740489,10.3408515267297,10.2213454435624,10.3659942917439,10.0183392940962,10.4936553389637,10.4002390448945,10.7313190310251,10.5375096285531,10.4457391163528,10.3146965256563,10.6166407322565,10.4142624060736,10.6854496384339,10.5943246039248,10.388124945137,9.98726401207254,10.2280971625784,10.4611724582349,10.3209133431463,10.2235190867907,10.047123912114,10.6298119443822,10.2037150542579,10.4143681251254,10.0623160273557,10.5009414409966
OPLAH,7.24126817732937,8.3500551772045,7.65821148275179,6.70735913208088,9.00422046631819,8.39145842004967,8.30697305714083,8.18834157601082,7.92243574023315,8.22351908679073,8.41320478925258,7.50143914515887,7.82081718186417,7.68018368159249,8.17442639367725,6.64529816394863,7.76088624278491,7.46107011403305,7.50541460934675,7.42374622911477,7.38370429247405,7.81570350334807,7.64313466185726,7.31922050252387,7.58571370877816,8.04494049127973,7.15177765473205,7.59991284218713,7.68018368159249,7.70251902915328,6.47735352663456
LOC389906,4.18678060776156,4.14071003435506,5.55364450617693,4.38923571709992,5.9087796534229,4.30051394851056,4.99138273129182,4.12869392134633,4.1982167656255,5.88788743431865,4.16015207466281,4.43170597947082,2.48519676895734,4.50798625398678,2.61267603038805,2.64047815691553,2.96831896950129,4.20511966538801,4.10257894196005,5.59067553209442,5.18316110712291,4.98014580039261,5.27090163300141,3.94046518053844,3.68272379427505,6.20957586311513,5.13852743807436,3.37610668393257,4.75008233974608,4.98126005197728,5.3952557059471
KIF18B,7.30924896081662,7.48058827023386,8.32553033156756,6.49024921062709,7.89602960297675,8.3527055668799,7.52277766952458,6.81121411751324,6.7279204545632,7.66817586897014,8.0574502721839,8.00225245173138,6.60288440871842,6.56376827845203,6.62205181945638,7.42710328715284,7.32553033156756,7.0746766862945,5.68369645430652,7.10328780841202,7.23266075679027,6.83415498140132,6.93310047493137,8.0869323411374,7.90689059560852,7.22593041117105,6.93310047493137,7.20359271420771,6.9898202201176,7.10118781525974,7.33539035469393
MEX3D,6.26086155632892,6.28583840498547,7.39926501105439,6.24091232669328,7.98474610058969,6.42065047169628,7.63407451803656,6.16083723692907,7.08429649667608,6.69760371516549,6.94469113802053,5.81158638400896,6.26418309921795,6.51215429825144,7.22029315469057,6.48251513975111,7.11862888545019,6.13413648422017,5.91714861041638,5.85397287740097,6.90865373677024,6.43295940727611,7.08877945539862,6.64815986953123,6.79852113000383,5.93073733756289,7.0303125054733,6.98076780480565,6.77432908771585,6.89339873543274,7.53750241532816
LOC643549,8.16942397867607,6.98527271425345,6.31469652565629,6.22496636500027,7.75822321472672,7.74011804283313,6.43796008833447,6.83541884047548,4.82781902461732,6.77741971551583,8.30149619498255,7.83352263642478,7.6906964439777,7.88386515450979,7.30469355747101,7.93428059364002,7.3819754785573,6.49345520092618,7.93014594790882,7.34961297182452,7.40429006444484,8.20408201217437,7.55305325276641,4.8923910259134,6.89965902637744,7.83794324189103,8.13134253912326,7.56833618213375,7.13545278418517,7.75020450927987,6.4178525148859
C19orf54,9.52002930421219,9.24863919398464,9.60510907383293,8.21383328309929,10.0711941787022,9.24792751344359,9.37025148142518,8.64745842645492,9.13903966768306,9.63553675191785,9.74180402530956,8.74079267227768,8.25313836969129,8.27751988664136,8.84329297333358,8.26912667914942,9.17542479858969,8.50501755552812,7.98811658476014,8.68999797141945,8.53332973230583,8.48058827023386,8.977566144122,8.98555735370211,8.93073733756289,9.18214601963321,8.36632221424582,8.46188866443282,8.21091481607392,9.34007262383112,8.81922110355015
PPIEL,5.8972404255748,4.79181407116183,5.06177619758669,4.71149490665009,6.55305325276641,5.07895134139482,4.88264304936184,7.61249994573944,7.00562454919388,6.97956810009519,5.27052894238072,6.91886323727459,4.12928301694497,4.70597790168252,4.74416109557041,5.6724253419715,6.65535182861255,6.74550626586916,5.52042224852645,4.6667565918848,4.67807190511264,6.1106138055009,5.52669484554198,6.73199778664374,6.52356195605701,6.75888943272096,7.25927248703759,6.07681559705083,6.88996019965864,6.64673869830785,6.40769264866568
FAHD2CP,7.59170933316174,2.98185265328974,6.71699089440494,3.12101540096137,7.60139939053183,3.43295940727611,6.6906964439777,6.85174904141606,5.39231742277876,3.78659636189081,5.81249822533356,3.21723071622067,5.01346225980656,4.33628338786443,3.13750352374994,2.92599941855622,2.98185265328974,2.53605290024021,3.71149490665009,3.86789646399265,5.71699089440494,6.76818432477693,3.48542682717024,4.82781902461732,4.39231742277876,3.48542682717024,5.31831684133498,4.38543103719352,4.64961545906341,3.99095486039699,3.97269265400426
KRT8P12,6.02236781302845,6.45450493755737,8.4148966042115,7.07895134139482,5.98185265328974,4.88752527074159,7.62351574149055,6.96000193206808,5.0746766862945,6.90689059560852,6.79960542245267,5.58195375084882,6.74550626586916,6.25738784269265,3.35049724708413,5.93310047493137,6.53294028837287,6.59991284218713,6.64241277290506,7.81762325751143,7.72655877910497,6.82273014794452,7.51017075115177,7.08108392868763,3.73335434061383,7.4245862262511,5.84799690655495,5.64385618977472,7.85611423397746,6.61176256006487,7.70942850136835
PTGES3L-AARSD1,8.4038641766068,8.44045394382303,7.43629511983936,7.82017896241519,8.56376827845203,8.04603261475421,8.63517394667492,8.96434086779242,8.64493780550018,8.15177765473205,8.29094040240368,8.47248777146274,8.25644459647344,8.5630055530624,8.70182625841205,8.51135734069712,8.30286736097287,7.69627208392586,8.71390197794766,7.98242322677588,7.39660478118186,8.17092652528738,8.42794133250948,8.19130601891869,7.75888943272096,7.93545974780529,8.58571370877817,7.85112436288675,7.91348784071516,8.36588496767757,8.58721495245253
DND1,8.32150248702744,8.08680685236464,9.25225208524194,7.96984332057238,8.3381813118368,8.63690034879116,9.29471830374936,8.96734488975198,8.80792127145425,8.72678000933302,9.01406202994443,7.38856754279777,7.25887405711406,8.28193842232555,8.55594479721423,8.61969255927655,8.43268353304798,8.3485048111658,8.17715947627768,8.49353427992505,8.18478078235397,8.56372394431025,8.11529620757789,8.4232067459039,8.96933219247624,7.77601000144498,8.51016727825212,8.60227616359784,8.72453828343561,8.39302911600662,8.8416344648137
RACGAP1,8.78790255939143,9.04412085578327,7.90809234081827,8.37764435839991,8.48300957716455,8.47248777146274,8.07841770164733,8.16641418264516,8.78626962764847,8.35226417325832,8.53838296003212,8.68650052718322,8.46719795153787,8.21626083716506,7.87835751033694,8.62314990022045,9.04766925139131,8.42961596420174,7.98754825895374,8.11997860965488,8.75522142070237,8.48743811292871,8.62716906084185,8.90538700501813,8.98042523154384,8.78365308639007,7.82336724004624,9.53741255908016,8.45532722030456,8.62314990022045,8.90237511448603
C16orf71,6.50143914515887,3.4594316186373,4.25550073314839,3.53605290024021,5.2667865406949,3.65535182861255,4.24792751344359,4.27798474729977,2.8073549220576,3.51096191927738,3.79701297783614,3.79701297783614,3.83794324189103,3.43295940727611,4.81249822533356,3.71149490665009,4.87282875953489,3.62058641045188,3.01792190799726,5.17791779219584,5.16591193893569,3.36457243229586,4.27052894238072,3.59693514238723,3.48542682717024,3.97269265400426,3.64385618977472,5.19770815795585,5.25171909260596,5.16591193893569,4.79181407116183
NDUFB2-AS1,6.34163000932991,6.73876783680019,7.56224242422107,5.86046625851717,7.79636413813963,5.83035674741922,7.03342300153745,6.85673675611911,7.30103884990315,7.13031314554346,4.77610398807316,6.17192735435346,6.51569983828404,6.59842476052772,7.24887634283713,5.96809075204526,6.12928301694497,6.78920757534734,7.14974711950468,6.37851162325373,6.86913111964429,5.80477637795583,6.84297883178833,6.71149490665009,6.28725064325462,6.25927248703759,5.6724253419715,7.01457846492289,5.20163386116965,6.52825874275841,6.32732808262995
INO80B,7.17392693199981,7.06177619758669,7.23457795978457,6.95070169008901,6.57591736111815,7.33360262826828,6.48864353985378,6.60288440871842,5.82781902461732,6.87282875953489,6.0574502721839,7.14974711950468,6.98527271425345,5.77346892790519,5.8972404255748,6.13750352374993,6.91647664443772,6.74146698640115,6.40599235967584,6.32012359804061,6.71973105674985,7.60954813899943,5.29278174922785,6.40769264866568,6.10643207781693,6.73606362787181,5.64961545906341,6.81249822533356,6.00898878322726,6.1168637576909,6.32553033156756
SLX1A-SULT1A3,6.60880924267552,7.71904650392994,6.84046323386954,7.74819284958946,6.56071495447448,7.40599235967584,6.63081315229913,6.69766263347052,7.23744899563932,6.96000193206808,5.63807383718072,7.51648798090997,6.97154355395077,5.61470984411521,5.32912359629157,7.04220656012069,7.05853297020161,7.69139457853808,6.81762325751143,6.29094040240368,6.4594316186373,6.55612281784117,6.55458885167764,7.9242186797485,7.63299519714296,6.03121873061072,5.63517394667492,7.81954046050572,6.16992500144231,7.37764435839991,7.59842476052772
FAM163A,4.80219321694183,4.80219321694183,6.22496636500027,4.40599235967584,7.38887833881199,5.3110671022556,4.51727569320958,6.65535182861255,4.20945336562895,5.35755200461808,5.39917109381982,3.99095486039699,4.29278174922785,4.64385618977472,4.96809075204526,5.17791779219584,5.90448409790142,5.09592441999854,6.30560578958543,4.78135971352466,4.63226821549951,4.43295940727611,4.21723071622067,4.08746284125034,4.7279204545632,5.01346225980656,4.48542682717024,5.18189764310839,5.10852445677817,4.84297883178833,5.07895134139482
GSTA3,6.02901108665907,3.53605290024021,6.77873424411784,5.34695688937888,5.97269265400426,6.37851162325373,5.03121873061072,4.29278174922785,6.18189764310839,5.35049724708413,6.37330019660839,3.96347412397489,3.68929916053589,4.48542682717024,4.34340782229781,3.73335434061383,5.18189764310839,3.94485844580754,3.75488750216347,3.60880924267552,4.0703893278914,4.01792190799726,3.75488750216347,4.70597790168252,6.20163386116965,4.32912359629157,4.43295940727611,5.32912359629157,5,5.64673869830785,5.94953493301701
ATF1,7.55305325276641,8.72007321139177,7.67666233485797,8.13442632022093,8.34739990950854,8.02845864742548,7.09381367340273,7.69974594797101,8.58044701959866,8.04875931191986,8.07681559705083,7.92065059456398,7.27052894238072,7.01234519041983,7.97498811199193,7.38370429247405,8.14465824283188,7.44790974874208,7.40429006444484,8.18784690943957,8.3491706308611,8.62131930101419,8.27099606074028,8.33628338786443,8.72041528490633,8.53177132541286,7.19869058566892,8.80251636512122,7.02901108665907,8.21042783040149,8.5077946401987
GTF2H3,9.18239435340453,9.00393948568806,9.44563567139943,8.20310325023664,11.0144389865024,8.57288966842058,9.90583824675904,8.80671071796523,9.50342824659197,9.68632543220869,9.42647443351082,8.48341273352902,7.66533591718518,8.75555526197214,9.15025502130218,7.55382125653269,7.73199778664374,8.54573675349338,8.34074028063018,6.83289001416474,9.21747308414075,8.41362792902417,8.41996017784789,7.72383156649532,9.11270013274936,8.82432235099862,8.54109661534952,8.6387978999517,7.97613447283165,8.55497249615294,9.19377174339668
PRND,7.07574653806091,4.23266075679027,6.85424505422013,3.53605290024021,7.64601861092535,7.07788386443832,7.05528243550119,6.33091687811462,6.5909612413426,7.20750245925879,7.43712784427281,7.20847824221171,6.98754825895374,5.83541884047548,7.39145842004967,6.84674402324487,5.61176256006487,7.0574502721839,6.63226821549951,7.76619759730084,6.0746766862945,6.4870360800319,5.95652136333312,7.01792190799726,5.14567745519564,4.32192809488736,6.89602960297675,7.3037807481771,6.8801957289431,7.34429590791582,6.75488750216347
AMIGO2,8.44128427192704,7.56605403817109,7.73335434061383,9.91558065328529,8.25974326369078,8.1873520732005,9.18586654531133,8.01513624379738,7.17092652528738,9.03809592468451,9.47856740557945,8.58759001940925,8.27192984397086,7.46352437327118,7.18784690943957,7.95361446119936,7.8703647195834,7.89117612475454,7.78920757534734,8.59954096564405,7.86542397831313,9.67595703294175,7.90989308377004,8.47329987114132,7.56833618213375,8.68720069465189,8.21480479494805,8.19672506078603,8.56643464628328,8.28216176658182,8.72553667843106
TBC1D16,9.2807707701306,9.2777523356938,9.89390821507509,8.57061472176119,10.0441208557833,8.7983097824546,9.26865895502767,8.71149490665009,10.1938949190673,9.85330955540367,9.16012353414655,9.05880351779563,8.45079885435249,8.2644426002266,9.17217745317369,8.45327063401062,8.97527478760954,9.03946743827853,8.3527055668799,8.05961485629722,9.25715208894739,8.53605290024021,8.60214209069798,9.15633593669436,8.74045539698897,9.02873489348489,8.66853047018635,8.82654848729091,8.28725064325462,9.08001802908917,8.816023639828
ZNF764,6.92360650153949,7.67118076952898,7.3056464281598,6.86127303617845,7.74049321278669,7.74577343341858,7.41651198765471,7.12240525986698,5.63411893681464,7.4633242815599,7.68004597008816,6.98266984287654,7.21295411538685,6.67779461579063,7.35959172024089,5.93720638077019,7.2176176517746,7.00863692536942,6.86863846173319,6.71951609755692,6.28476999213406,7.01143789403406,6.8692889313458,7.09454858044553,5.2396375151251,7.16788707380936,7.08246367397743,7.18803657313472,7.42195341221238,6.10213272806842,7.27676665151451
ARHGEF26,4.68369645430652,6.90448409790142,5.03121873061072,6.57440430902258,7.27705487614873,4.83794324189103,5.2364926183813,6.48058827023386,4.09592441999854,4.4594316186373,6.50937914891469,5.74416109557041,6.31650781910311,5.1333991254172,6.24982454861618,6.29829173062012,5.39231742277876,5.95419631038687,6.51412226017071,7.0389189892923,7.10643207781693,7.36369674483899,6.11478344724985,5.36457243229586,6.22303633790187,6.44625622988956,6.30012372456901,6.74011804283313,6.37851162325373,4.81762325751143,6.22496636500027
P4HTM,10.4051414631363,10.7818514575643,10.8869158958473,10.4741115139424,10.826469041544,10.9794966494827,10.7433197267702,10.9950604670327,10.6352646565395,10.5383829600321,10.7071865505817,11.4509019297672,11.4386359333057,11.3429635743987,11.1759237420638,11.5686686933805,10.8381008704125,11.0090587880816,11.3810021095509,10.8775142100791,10.7591391851739,10.7913257117639,10.9676585701934,10.6434052771157,10.6136053180634,10.7641251761083,11.3595299553229,10.4660764613963,11.0734721539765,11.0806843086193,11.2466218532739
EXOC1,10.457791260256,10.446979877591,9.8703647195834,10.2973748605283,9.49944729748518,10.1936485572086,10.1909357965034,10.8610869059954,10.0756128499692,10.211888294546,10.5874962618111,10.51195026969,10.8494832936819,10.7336085525391,11.1489213975313,10.5781839680901,10.4852255442901,10.6466487070381,10.8982234712156,10.7358944463951,10.4522412404308,10.9683067944308,10.8672015055738,10.4664843768696,10.6012136557339,10.8849336479498,10.912365441052,10.3940338953678,10.6178347501844,10.5300161031121,10.435566091469
